id,address,name,symbol,description,mediumImageUrl,mimeType,img_text
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNiNTEyN2ZhYzMwZTgxZmE4ZTZlNjAwMDc5M2E4YmNlNzM2MTkwYTg=,0xcb5127fac30e81fa8e6e6000793a8bce736190a8,prevent continue,prevent continue,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWR2cWl2a2htZHhka3ZsN3NnbWRkYXh5dm9oM2piYzVqcnRxc3lvNHJrc2NtdGEycTI1YXU=,image/png,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNiNWVhMDQ2OGNhMGE4MTY3Mjg4ZjM1NDkyZTE2ZDUzM2E1MTJlYWQ=,0xcb5ea0468ca0a8167288f35492e16d533a512ead,Ergonomic full-range policy,Ergonomic full-range policy,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWd4d2c0d3pxdWRpN2p0bWtxazdrZHcyeXE3eWpiZWtvc2pyaXJsM2ZsdGxsNzVhZ3V6b3k=,image/jpeg,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNiNmFhYmEyMjAzNjAyMjBkZDI3MmUyMDdhYTQ1OGU1NmEyYzQyZGM=,0xcb6aaba220360220dd272e207aa458e56a2c42dc,Winning!,Winning!,tured of winning,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWE1YmhmNnBlY2l6c3FreTQ3NnBwc3JwdnptdGFsbzRucHZxdnM0aGF2YWdmZTNlbmJvbXU=,image/png,THIS ISI FINE:
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNiODIxYzM3NzQ3OTdmODg3MzJmMTIyZThlNzJiMmViNzY4NjIwMDQ=,0xcb821c3774797f88732f122e8e72b2eb76862004,Exquisite ornaments,Exquisite ornaments,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWV5NGZhdnk2cHJpcDR2Z3c2emd1aXZrZnp5anAyZHZrY2duYmxsZTVwaG83bGdkaDVsNzQ=,image/jpeg,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNiODNmOTg4ZjYxZTc4ODdjYWQ0YzU4NTQyN2M4M2VlMDJmYzJmMTQ=,0xcb83f988f61e7887cad4c585427c83ee02fc2f14,Taste Yourself,Taste Yourself,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWZ6eWlxZ3prdDdtNWN3d3lua2R5ZDRsc2Izdms1NnhhYmd6eHI3ZGI0djdiZXBkajNiMmk=,image/png,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNiODQzMTFlYmM1Njk5ZmEyMzEwMWQyZGY1OGIyNTM3MmY0ZTJkZGU=,0xcb84311ebc5699fa23101d2df58b25372f4e2dde,dog bag shake,dog bag shake,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWIyZjZoMmllN2k0dWQ0bmFtMnVqZWl1NTNxd2R2eTJmZ3E1bzQzZm5keTR2NmYzb2lrNXU=,image/png,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNiOTVmMTBjNjFhYWEwZWUyN2IzMmQzMjBmZTlkZjI2OTQ4YWFhNTY=,0xcb95f10c61aaa0ee27b32d320fe9df26948aaa56,XWM,XWM,XWN,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWhneGVsYWtjYWZ3dHVmc3p4eWlsa3ZjcmR5YXRreWZoZXBzNG1pc3dmYjRzcjR6bXd3eXE=,image/jpeg,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNiYWVlMDgxNDJmOWM3Mjg1MDIwNjExMzlhNGEwNDU3MTYyZDVkY2M=,0xcbaee08142f9c728502061139a4a0457162d5dcc,tCFbh7B,tCFbh7B,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWd6MmZudGEyaWZqNXB0ZnVqejNqNWt3N2VqNDVoYXF4eHV5cGdhZG9zbWljcjY3YW11amU=,image/jpeg,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNiYjM0NjY3NDBmMTlkYmE4ODdkMzhiMDRmNDRmZGIwYWY3M2Y2NDE=,0xcbb3466740f19dba887d38b04f44fdb0af73f641,What do you think this video???,What do you think this video???,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWdpNzJ0YzU0cHRnd2R0ZnJsdGtuNzU3eHhqeWhleWVhNG80NnUyNWFpcnc0cTZoY2UzM3E=,video/quicktime,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNiZTQzNDFlMjdkYWJkMGFmN2M5MDZiZGVjY2ViNTlmMzI2Mzg0ODc=,0xcbe4341e27dabd0af7c906bdecceb59f32638487,moon,moon,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWNjZGU0NXFzaWRkNXp2Z2FndWlwYWwybWp0ZGlrN3NxZ3ZrY2RkbmxmNmdvcmxycmp3c20=,image/webp,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNiZTRlODQ2MWQyYTIwZWMzZDY5YzkyNjJlNDMxMzJjNGE3NzIxNDI=,0xcbe4e8461d2a20ec3d69c9262e43132c4a772142,8be0f6282319e60ece555ae70c37487a,8be0f6282319e60ece555ae70c37487a,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWFuYWd3eHBjaWZlN21qZGZiNnZ5eXIydmFtY2d0YXkzMml3ZmE3ZG9na2xudGhxZ3UyeTQ=,image/jpeg,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNiZWE1ZGVmM2I4ODQ2YjkwNjQ1NWZkZWE4ZjcxZjM3YzIxMzBkYzg=,0xcbea5def3b8846b906455fdea8f71f37c2130dc8,New stems available on Phlote.xyz. ,New stems available on Phlote.xyz. ,"Track by Axefield (Amsterdam)  
https://phlote.xyz/sessions/jip-pibr-jtc",https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWc1dWhwbHBjZjV5ZW10aWozeHg2MnNqdjZrbWEzb3VlZmJzc2R1bHVnZ3ZnemV1aWthYmE=,video/quicktime,PLOIE V_001 MAYGRIME DOWNLOAD STEMS SUBMIT NEW VERSION 001
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNiZWU3NmZhNGUxNGU2ZDgyNzM2ZGVjZmExNWNlZTZjNTU4M2FlNzU=,0xcbee76fa4e14e6d82736decfa15cee6c5583ae75,Dinoos ,Dinoos ,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWJmYmlnb2QzNXZ5aXZ5ejc0NWZrbzVwajJ6NWtwbDJ1eWN1dHM2ZjV3enVpZmsyeTdsNmk=,image/png,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNiZmJjYWRlZTNhYWIzOTA1YTVmOWRjZDc0NTBmYTY2ZDY0ZWY3YmI=,0xcbfbcadee3aab3905a5f9dcd7450fa66d64ef7bb,Miradouro de Santa,Miradouro de Santa,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWFpb3NpandwY3RpaGRlbXhpeHR3YXpvdDRocmtnM21qY3JmbzVpanUzZ2NhaWJmN3Jqd3U=,image/jpeg,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjMWY1ZjhjYTE0ZTQ2MjUxZTNjYWQxZWJjNjYwNWQ2ZDUzNDEyMTA=,0xcc1f5f8ca14e46251e3cad1ebc6605d6d5341210,Hit That,Hit That,Hit That Puff,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWhyeXpwZzV5YnRkZ2U0amN6M2F0YjdqeHBuNGw3cTY3NXViZnl0cG9ieWlxenpwcm4zaGU=,image/jpeg,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjMjUyMTk5OTYzZjA0ZTM5YjUzMGI0ZTQyYjRhZDM5ZjkyMjM4ZTc=,0xcc252199963f04e39b530b4e42b4ad39f92238e7,"2/23/25, 7:04 PM","2/23/25, 7:04 PM",,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWN1MnY0dGZ2eDY0M2l4dnRhc201dm9vZ3ZpN3BlNWN6Nmgyc3FvMnBybDZsdG9ycm5rNnU=,image/jpeg,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjMjVjYzEzNDliZGM0Y2MyZjM0NmQ5NzkwYTE5YjAzZGE4ZjcxOWE=,0xcc25cc1349bdc4cc2f346d9790a19b03da8f719a,ScreenShot_20240708181615,ScreenShot_20240708181615,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWFodHBwZm0yam10a2N4bW91a3JpNW1sa2JqeDRmcnoybWl6YXY2Y3p6bHE1ajRzNGx1bnU=,image/jpeg,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjMmYwNGNmZmNkNzk4YzEwNGM3YTRmY2IwNTRhNGVmY2Y5YzA4Zjc=,0xcc2f04cffcd798c104c7a4fcb054a4efcf9c08f7,Disco’s world gift,Disco’s world gift,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWV3dTdjb3FnM3MzYjRhdWg2ZDd1ejRqenZ1YnNwemxpajdqdGIyeXBxaHVsa2VmdmVya3E=,image/jpeg,That S why its called the present
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjMzEyNDI5ODJlYjhjOGE3ODgwM2NkMGU1Y2FhN2NkOWZmZjE4ODA=,0xcc31242982eb8c8a78803cd0e5caa7cd9fff1880,photo_2024-11-13_18-56-27,photo_2024-11-13_18-56-27,trump,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWdtdm8yejNxM2I3Z2t2djM0dHV6ZXkyZ3FrbDZmbHpzem9nYzZ3ZnBranhlNGljdWJ1a3E=,image/jpeg,POCCMH OPEHBYPTCKOM 8 CAPAKTAICKOM P-HE 21.05 2016 560-022 5 1 5 MYX . 14 06 1946 FOC CAPAKTAII CAPAKTAICKOTO 1 5316414411RUS4606145m<<<<<<<6160521560022<24
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjMzY4NDZlZjliZTNlMTM4ZTliYmU0MTE3NjViZTdmNGRhMjg3Mzc=,0xcc36846ef9be3e138e9bbe411765be7f4da28737,Too much winning Mr President!!!,Too much winning Mr President!!!,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWdpdGJoZ252a21oMnNieDNkYjZmdTJtZ2p2dXd3YnNvd2YzaXJzM2pwbm5taW9lZTNnNnU=,image/jpeg,META BRK B LLY GoOGL UNH AAPL WMT AMZN NVDA JUST IN: Over S1.65 trillion wiped out from US stock market at open. @WatcherGuru 93 90 46 36 28
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjNDY0MDE0NTIyMzc2Y2FlY2I5NTk2NTBlMTk1MjExYmE1MjZhMzY=,0xcc464014522376caecb959650e195211ba526a36,dickins,dickins,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWR2NWEzcmZmZW1kdmY2NDRlaHlkYmJ3cHZsdzNoaGttdTdzeGhiN213cG81bmM2bnFlaXE=,image/jpeg,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjNDk0MzRhZDBkM2EwYzY3ZTM4OTdlZWYxYWRmMTExODEwYmE0MjE=,0xcc49434ad0d3a0c67e3897eef1adf111810ba421,Base God Mini Shrine ,Base God Mini Shrine ,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWdpejRoZXIzd2d4M3o2ZnZsdDNzdGo0cXJseHphdzViaG9haGM0cTMyNmNxY21xYXhlbnE=,image/jpeg,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjNTJlZmFkZjIzMGUwYTY3NjBlOTk3YzczNTUyMzBjYjQwYjE2MmQ=,0xcc52efadf230e0a6760e997c7355230cb40b162d,leave us,leave us,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWVtcHlsdnV4cW1rZnY0aGwyNzJpZnJlZHZqaWV2bHF5cDZwd2ZjNzIyenNoamQ2YXRwbm0=,image/jpeg,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjNWIzYTQ4NDNiZmQ5NTViYTg3ODVjYzcxNDAwZWE4MzdkOTBhYTA=,0xcc5b3a4843bfd955ba8785cc71400ea837d90aa0,444,444,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWZxcW5uYmdhdDZud3V4Y3h4cmtxeG9vaG5peHJxM2pnYzZ5ZWcyMmU1MnZsbTM2cXR4bmk=,image/jpeg,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjNjQ1ODFhZmIxN2Y1OGVlNTRiMDJjZTRhMTBlZjNmNjkwMTljNzQ=,0xcc64581afb17f58ee54b02ce4a10ef3f69019c74,ss6,ss6,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWN5enF5NmtobW9wZ2d4NmltMnd2ZHZkc2Z6bGk3d3p5N29ybmM0a203cWl6djZ6YmZ3bXk=,image/jpeg,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjNjg4YTUwYmE0OTBmNTMyNjUwMmU3NmQ3YTY2MzVjOWI3OGNkMTk=,0xcc688a50ba490f5326502e76d7a6635c9b78cd19,horseorserse,horseorserse,"Become a holder to unlock 🔒
",https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWN3N2pydTJiZXZyM2Y0cXF5dGNwcTJ0Ym5idWR2bGNsc202aDJ4dWc2a3FsNXh2d29heG0=,image/png,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjODgyNjZhZmE4YmRhOGFiMjJlMWUwOTI3N2FkODVlMDE3M2E4ZWM=,0xcc88266afa8bda8ab22e1e09277ad85e0173a8ec,Snow and Mountain,Snow and Mountain,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWIzcmI3cGZzbnlldHp2NzRtcTdhMjN6aW9ycnd4NWdyN3V1amRleGgyaGs2Y3doMzR4bmU=,image/jpeg,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjOWEyZTM3ZGM4NjE1OTc0ODNlNGY2OTVlNjM0NjkzNWI5ZDBiNDY=,0xcc9a2e37dc861597483e4f695e6346935b9d0b46,$10M BURN,$10M BURN,"🔥 5,675,332 $CAKE ($10M) burned

📉 Net Weekly Emission: -923k CAKE (-$1.71M) +13%

💰 AMM V2: 145k CAKE ($268k) -22%
💰 AMM V3: 868k CAKE ($1.60M) -3%
💰 Other Sources (Prediction, Perpetual, etc.): 62k CAKE ($114k) -50%

🔥 Proof of burn: https://bscscan.com/tx/0x4baa6cfbd11802cb227ff8e6812e64fc78063ef594823b8ab77243f07b482670",https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWJmb2MzaTMzNTQzbHFldGIybW13cm81ampjN2Rvem40YmZ0cG5zdWRmNmZxNmV6M3k3M2k=,video/quicktime,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjY2E2MzU4YzA0NzdiMjE3ZWE1MjkxZmVhZWJhZTk3ZDYwNmIwYTc=,0xccca6358c0477b217ea5291feaebae97d606b0a7,$Zorbed,$Zorbed,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWdkdzR5N2tvc3FwdmZnb3I3M3RhMnJwcGQ0emE3eTRjdHJpMjVyaXhybnN1NWFrM2VoY2E=,image/jpeg,Zorbed
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjYjIzNmY5YTJiN2VjZWZiNDg3NjBhZTM2NmJjZDk0ZGY1ZTQyNzQ=,0xccb236f9a2b7ecefb48760ae366bcd94df5e4274,Betman,Betman,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWNwc3JzNHE2ZDZxdm1naWduaWEzM3Z0ZmF0dWtvY3QzZnJkMmd2ankzeW92ZHdvNnR3aWU=,image/jpeg,BATMAN DAY
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjYzk4OTM5MTEyYjQ3OWMyMTU4YmQyMjA3Y2UzMzVkYTA5Yjg3MDA=,0xccc98939112b479c2158bd2207ce335da09b8700, American Bully, American Bully,A Blue Lilac Pocket American Bully,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWFoNGJ2ZXNrd3d4cmhvNGhrZ2Z3b2k0YTRwcjd0NHBnZ2N0N3Nud2htZXNrNHZ4Z2l1YnE=,image/png,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjZGYxZTU5N2RiNWE5ZTc5ZGVhNTU0ZGQ5MzZkZTQ2YWUxYjcwMDg=,0xccdf1e597db5a9e79dea554dd936de46ae1b7008,Eth 2025 Hossa > bessa,Eth 2025 Hossa > bessa,Limited edition,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWI3aWRiaXdzZm0yc21jNGJ4MzdjcHN5NnNucmJrb2lid2kzbnYzbHBmdTVnYm80YjI0c20=,image/png,Koss& 25
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNjZmE0ZjcyYThjMDAzYTJkNTVlYjBjMzk4NGFlMGU1MTJlYzUwNjM=,0xccfa4f72a8c003a2d55eb0c3984ae0e512ec5063,No 2,No 2,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFma3JlaWUyYjNwczZmemhpb3FqdW5vZ3F5cjN0dTJ4bGF2cnA3YW9yYjU1bnN2cHRleWV1ZHBmZnE=,image/jpeg,2019
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNkM2FiZTcyN2ExNmMyNWJlMDNiN2FiYmYzZDUzOTc5YWUxOWRlMWI=,0xcd3abe727a16c25be03b7abbf3d53979ae19de1b,VeniceAI_Va5W4UQ,VeniceAI_Va5W4UQ,AI NODE,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWNqZ3NyaGlmajQzdzJ5eHFieWVycGdlNGtjNmd3czJob2poc2hsZmZjMm9uZmg3dWJ1Y2k=,image/png,venice:
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNkMDM3N2U1N2U2YzM1MWEyYTY1NWZmOGQ0MjFjNGIyNjZmYzE4Zjg=,0xcd0377e57e6c351a2a655ff8d421c4b266fc18f8,evidence,evidence,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWZwNWk1bnJuZnNsanp4eHB3dHZ1NnB1cHJhZmJwejQ3bnJvcGMyd211a3FoaWJ3bnNibW0=,image/jpeg,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNkMGE4MjE1YmEyYThiOTRhOTZjMDlkODFlZmM2OGY2YmE3ZDFhODM=,0xcd0a8215ba2a8b94a96c09d81efc68f6ba7d1a83,help human,help human,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWFvcmN3b2Q3cnpubjZsbWZydGlsdmVxYWdmbmN3anVuM2U3YnNoamEybWFvc214ZHl4YjQ=,image/jpeg,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNkMWE0ZjM1NDRmMDAxZWQ0ZTA3YmY3OGJkZDgyMzEzNGE2OTYzNDY=,0xcd1a4f3544f001ed4e07bf78bdd823134a696346,space dive,space dive,,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWRzM2FyZGVlemxreXZhZ2Vxa3U1cGliZWZxamltenl3czRhaGp6bG9ndnNwcmhleXRqM2U=,image/png,(No text found)
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNkNDE2MGViNjgxMTJlNmYyODMxMzJmNTgwODM5NDdlZjRhOGIwZGE=,0xcd4160eb68112e6f283132f58083947ef4a8b0da,Nigeria politics ,Nigeria politics ,"Natasha had to maneuver every obstacle to make sure she attends her 'Sarah homecoming' which drew a lot of supporters. Kogi governor declared curfew, warning her not to ply the road with her convoy, unknown to the governor, she flouted the curfew by flying a helicopter. Her supporters waited from 8AM to 4pm to welcome her. This made everyone, including her political rivals, to ask the question: ""Who Really Signed The 250k Petitions To Recall Senator Natasha?"" INEC knowing that proceeding with her recall will be showing of shame, now rejected the recall petition today.",https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWhvZjRweGtqbGE1YWsyZWd5YnlxbzJsYTRkcnZ5NHV4a2tsYmp3aTZsdm9uZ2lsd3ljb2k=,image/jpeg,"My status ag0 ~BREAKING: Finally; INEC rejects Petition to recall senator Natasha Akpoti, Says petition failed t0 meet constitutional requirement always tell people that politics is all about being proactive and strategically wise. INEC canceled Natashas recall simply how popular and loved she is; thereby making INEC and her enemies look stupid 015 5: Views Boost"
R3JhcGhRTFpvcmEyMFRva2VuOkJBU0UtTUFJTk5FVC4weGNkNDg3YWU3MWU0OTE5ZTNiMjAxYWY0ZWQ1NDQ3Njg1YzA1NDMxMzg=,0xcd487ae71e4919e3b201af4ed5447685c0543138,smart guy,smart guy,smart guy,https://media.decentralized-content.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWdlZW42ZnB6Ym1pa2l6cjJlcGRyc2UyeGR3YTJqdWtnZXlhNDdtcnBiYnJlaGl3Z2Njd20=,image/jpeg,(No text found)
